cod_ine,coddistrit,pob_total,pob_2023,pct_65mas_2023,pct_65mas_2024,pct_65mas_2025,renta_pc,n_edificios,pct_anterior_1980,pct_posterior_2010,suhi_2023,suhi_2024,suhi_2025,ndvi_medio_2023,ndvi_medio_2024,ndvi_medio_2025,suhi_ref,ndvi_ref,pct_65mas,pct_65mas_hvi,renta_pc_hvi,suhi_ref_hvi,ndvi_ref_hvi,pct_65mas_norm,renta_pc_norm,suhi_ref_norm,ndvi_ref_norm,HVI,HVI_quintil,n_paradas_emt,n_lineas_emt_unicas,n_bocas_metro,n_lineas_metro_unicas,n_comercios,n_monumentos,pct_area_turistica,n_lineas_emt_unicas_norm,n_lineas_metro_unicas_norm,n_comercios_norm,n_monumentos_norm,pct_area_turistica_norm,visitantes_log_norm,FP,n_lineas_emt_unicas_log_norm,n_comercios_log_norm,n_monumentos_log_norm,pct_area_turistica_log_norm,FP_opt2,wk
4625005029,5,1200,1156,22.4913,22.344,21.5833,12236.0,58,94.8276,0.0,2.968173974624289,3.145214610836762,4.001383385176833,0.2096826042085882,0.2029045662489221,0.2188986131715822,3.3716,0.2096826042085882,22.4913,22.4913,12236.0,3.3716,0.2096826042085882,0.470322,0.820136,0.733778,0.736267,0.690126,Q3 medio,1,4,0,0,0,0,2.43380955150049,0.129032,0.0,0.0,0.0,0.041983,0.0,0.191744,0.464386,0.0,0.0,0.302589,0.191744,0.675517
4625005031,5,1083,1033,12.1975,12.0151,11.542,12503.0,42,88.0952,0.0,5.432151630567565,3.6529180817126186,5.193583267335111,0.1789439801312737,0.1676464348655144,0.1857314462635217,4.7596,0.1789439801312737,12.1975,12.1975,12503.0,4.7596,0.1789439801312737,0.192926,0.811264,0.828855,0.801593,0.65866,Q2 bajo,1,4,0,0,2,0,0.0,0.129032,0.0,0.019231,0.0,0.0,0.0,0.175112,0.464386,0.23606,0.0,0.0,0.175112,0.605046
4625005033,5,1732,1734,21.7993,22.4059,23.2679,13803.0,32,59.375,0.0,5.735090330242888,4.540243831863567,5.702554386482513,0.1439181899435883,0.1373308655113757,0.1468671694808408,5.326,0.1439181899435883,21.7993,21.7993,13803.0,5.326,0.1439181899435883,0.451674,0.768068,0.867653,0.87603,0.740856,Q5 muy alto,1,1,0,0,0,0,0.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.05,0.705771
4625005034,5,1586,1493,16.4769,15.3994,14.691,9756.0,36,94.4444,0.0,3.290221612508261,3.7744571115378895,4.056108954244919,0.2008159268802911,0.2039408468313876,0.2076645116844992,3.7069,0.2008159268802911,16.4769,16.4769,9756.0,3.7069,0.2008159268802911,0.308247,0.902542,0.756745,0.75511,0.680661,Q3 medio,0,0,0,0,0,0,13.828671496325482,0.0,0.0,0.0,0.0,0.238542,0.0,0.16535,0.0,0.0,0.0,0.6614,0.16535,0.64374
4625005036,5,1256,1205,20.9129,20.1439,20.8599,11496.0,36,77.7778,0.0,5.185509034543437,3.930310294171643,5.257406838454423,0.2321186194657978,0.2284199079648807,0.2181237447865177,4.7911,0.2321186194657978,20.9129,20.9129,11496.0,4.7911,0.2321186194657978,0.427788,0.844725,0.831012,0.688586,0.698028,Q3 medio,1,3,0,0,0,0,15.521634767060664,0.096774,0.0,0.0,0.0,0.267746,0.0,0.271979,0.4,0.0,0.0,0.687916,0.271979,0.730829
4625005037,5,804,763,22.5426,22.8571,23.01,16254.0,33,81.8182,3.0303,3.0448274259165617,3.202563348702552,4.536996040977712,0.1561585622842373,0.1528911506545875,0.169362192803718,3.5948,0.1561585622842373,22.5426,22.5426,16254.0,3.5948,0.1561585622842373,0.471705,0.686626,0.749067,0.850016,0.689354,Q3 medio,0,0,1,1,2,0,0.0,0.0,0.25,0.019231,0.0,0.0,0.0,0.059015,0.0,0.23606,0.0,0.0,0.059015,0.608349
4625005038,5,1462,1393,23.6181,24.4997,25.4446,17336.0,36,58.3333,2.7778,4.266715623744877,3.094666117039972,4.351153165025283,0.1707763207602518,0.1606138299548934,0.1788929644618133,3.9042,0.1707763207602518,23.6181,23.6181,17336.0,3.9042,0.1707763207602518,0.500687,0.650673,0.77026,0.818951,0.685143,Q3 medio,0,0,0,0,4,0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.086455,0.0,0.345821,0.0,0.0,0.086455,0.613589
4625005039,5,1750,1700,24.6471,25.2199,24.4571,15440.0,22,81.8182,4.5455,4.039320484801223,2.909184472782972,4.492913553449107,0.1855565786380423,0.1792073299663515,0.1890561218313216,3.8138,0.1855565786380423,24.6471,24.6471,15440.0,3.8138,0.1855565786380423,0.528417,0.713673,0.764068,0.78754,0.698424,Q3 medio,2,3,0,0,3,0,8.249292743149432,0.096774,0.0,0.028846,0.0,0.142299,0.0,0.310875,0.4,0.297874,0.0,0.545626,0.310875,0.750848
4625005040,5,1898,1830,23.8798,23.9293,24.236,16871.0,56,48.2143,0.0,3.0710956084917798,3.4729727237160994,4.639333002683408,0.1591707789187582,0.1575871086631549,0.1724824910778774,3.7278,0.1591707789187582,23.8798,23.8798,16871.0,3.7278,0.1591707789187582,0.507739,0.666124,0.758177,0.843615,0.693914,Q3 medio,0,0,0,0,4,0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.086455,0.0,0.345821,0.0,0.0,0.086455,0.63094
4625005041,5,1425,1424,19.5225,20.6872,21.1228,18162.0,17,41.1765,0.0,4.11026316580712,2.422823974335958,4.803147630496124,0.1329581820219322,0.1315336385643298,0.1341943025918728,3.7787,0.1329581820219322,19.5225,19.5225,18162.0,3.7787,0.1329581820219322,0.390319,0.623226,0.761664,0.899322,0.668633,Q2 bajo,1,3,0,0,2,1,0.0,0.096774,0.0,0.019231,0.058824,0.0,0.0,0.218968,0.4,0.23606,0.239812,0.0,0.218968,0.646463
4625005042,5,1690,1595,21.8809,21.6615,20.8284,15086.0,53,84.9057,1.8868,5.421117198346732,3.8581521401442074,5.664115703075046,0.1369007001078983,0.1319218201678506,0.1404712711630928,4.9811,0.1369007001078983,21.8809,21.8809,15086.0,4.9811,0.1369007001078983,0.453873,0.725436,0.844027,0.890943,0.72857,Q4 alto,2,5,0,0,4,1,2.061712252497663,0.16129,0.0,0.038462,0.058824,0.035564,0.0,0.344271,0.516993,0.345821,0.239812,0.274457,0.344271,0.826998
4625005043,5,1983,1955,17.289,17.7355,19.2133,15583.0,60,56.6667,1.6667,5.284506545872371,3.935319348636415,4.871667371191087,0.1255766499855031,0.1188047481530697,0.1244572307253292,4.6972,0.1255766499855031,17.289,17.289,15583.0,4.6972,0.1255766499855031,0.330131,0.708922,0.82458,0.915009,0.69466,Q3 medio,2,5,0,0,1,0,0.0,0.16129,0.0,0.009615,0.0,0.0,0.0,0.166482,0.516993,0.148937,0.0,0.0,0.166482,0.671993
4625005044,5,1147,1102,24.0472,23.0292,23.9756,15077.0,16,75.0,0.0,3.5404577122209133,2.6987784188316386,4.342655566398227,0.1479511567122856,0.145992326741632,0.1551563179392887,3.5273,0.1479511567122856,24.0472,24.0472,15077.0,3.5273,0.1479511567122856,0.512251,0.725735,0.744443,0.867459,0.712472,Q4 alto,0,0,0,0,4,0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.086455,0.0,0.345821,0.0,0.0,0.086455,0.667651
4625006001,6,1413,1395,24.8029,25.7225,25.69,27389.0,49,59.1837,4.0816,1.9477875306279124,1.2576344716841104,2.3237966779158,0.3477136068915731,0.3227808818763953,0.3391478737981069,1.8431,0.3477136068915731,24.8029,24.8029,27389.0,1.8431,0.3477136068915731,0.532615,0.316631,0.629077,0.442923,0.480312,Q1 muy bajo,1,8,1,4,14,3,28.898062422115288,0.258065,1.0,0.134615,0.176471,0.498487,0.0,0.632221,0.633985,0.581881,0.479625,0.833394,0.632221,0.478302
4625006002,6,1630,1598,28.4731,28.3136,28.0982,25220.0,38,65.7895,0.0,3.0208572351018463,2.626702208415607,3.245005824347736,0.2451854886600489,0.2317900028834645,0.2446567511526682,2.9642,0.2451854886600489,28.4731,28.4731,25220.0,2.9642,0.2451854886600489,0.631519,0.388702,0.705871,0.660816,0.596727,Q1 muy bajo,4,13,0,0,11,1,9.072909850100636,0.419355,0.0,0.105769,0.058824,0.156506,0.0,0.525442,0.761471,0.533934,0.239812,0.566549,0.525442,0.655786
4625006003,6,1028,1001,19.8801,19.8276,21.0117,25053.0,29,89.6552,3.4483,4.163603677050875,2.993221210200878,4.237021735758812,0.1789427482211384,0.1747187771368512,0.1870454659798024,3.7979,0.1789427482211384,19.8801,19.8801,25053.0,3.7979,0.1789427482211384,0.399956,0.394252,0.762979,0.801595,0.589695,Q1 muy bajo,0,0,0,0,8,1,0.0,0.0,0.0,0.076923,0.058824,0.0,0.0,0.177983,0.0,0.472119,0.239812,0.0,0.177983,0.47004
4625006004,6,1662,1593,23.2894,22.6472,22.3827,21845.0,68,98.5294,0.0,2.531797455209379,1.477224515535979,2.8070394908515577,0.3082260675708949,0.2980796439262108,0.3142013742393702,2.272,0.3082260675708949,23.2894,23.2894,21845.0,2.272,0.3082260675708949,0.491829,0.500847,0.658456,0.526842,0.544494,Q1 muy bajo,4,7,2,2,8,0,2.3852068730523697,0.225806,0.5,0.076923,0.0,0.041144,0.0,0.342803,0.6,0.472119,0.0,0.299092,0.342803,0.462136
4625006006,6,1255,1225,30.449,30.9465,29.5618,36918.0,9,55.5556,0.0,0.8763787839278075,-0.2227987470687648,1.2446807028327709,0.3743038547965048,0.3466458638183306,0.3666279197021815,0.6328,0.3743038547965048,30.449,30.449,36918.0,0.6328,0.3743038547965048,0.684766,0.0,0.546172,0.386413,0.404338,Q1 muy bajo,2,3,0,0,1,1,18.305067014649197,0.096774,0.0,0.009615,0.058824,0.31576,0.0,0.378713,0.4,0.148937,0.239812,0.726104,0.378713,0.20264
4625006007,6,1296,1325,20.5283,21.9969,22.6852,26639.0,45,82.2222,0.0,4.002198715337315,2.1219199789101544,3.5675160666302483,0.2410318230915566,0.2311521475269259,0.2435379688822044,3.2305,0.2410318230915566,20.5283,20.5283,26639.0,3.2305,0.2410318230915566,0.417423,0.341552,0.724112,0.669643,0.538182,Q1 muy bajo,6,10,1,4,2,4,19.400556637087583,0.322581,1.0,0.019231,0.235294,0.334657,0.0,0.556104,0.691886,0.23606,0.556827,0.739642,0.556104,0.555137
4625006008,6,1900,1902,27.0768,28.1462,28.0526,22856.0,39,69.2308,0.0,3.084034725554672,2.322349915813831,3.0996655639035566,0.245735031092052,0.2271748768506941,0.2457887424409943,2.8354,0.245735031092052,27.0768,27.0768,22856.0,2.8354,0.245735031092052,0.593892,0.467254,0.697048,0.659648,0.604461,Q1 muy bajo,4,10,5,2,8,0,0.6447748658121094,0.322581,0.5,0.076923,0.0,0.011122,0.0,0.321514,0.691886,0.472119,0.0,0.12205,0.321514,0.570233
4625006009,6,1456,1406,21.1949,21.223,20.9478,14560.0,41,87.8049,0.0,4.757327054119163,3.8975116325926975,4.581275417722921,0.1256192629522943,0.1201385275977363,0.1267776299424252,4.412,0.1256192629522943,21.1949,21.1949,14560.0,4.412,0.1256192629522943,0.435387,0.742914,0.805044,0.914919,0.724566,Q4 alto,2,3,0,0,10,0,0.0,0.096774,0.0,0.096154,0.0,0.0,0.0,0.22881,0.4,0.515238,0.0,0.0,0.22881,0.761977
4625006011,6,878,858,16.8998,17.3861,17.5399,13524.0,23,100.0,0.0,4.338215197120936,3.948694517307258,3.991801128886443,0.1725428705596391,0.1515040420417696,0.1762811283699933,4.0929,0.1725428705596391,16.8998,16.8998,13524.0,4.0929,0.1725428705596391,0.319643,0.777338,0.783186,0.815196,0.673841,Q2 bajo,1,2,0,0,7,0,0.0,0.064516,0.0,0.067308,0.0,0.0,0.0,0.190951,0.316993,0.446811,0.0,0.0,0.190951,0.64291
4625006012,6,1146,1106,22.6944,21.8695,22.2513,22531.0,37,40.5405,2.7027,1.848368381044649,2.3629091128132678,2.3517123930519017,0.279457514670904,0.2806442821058139,0.2894694372359954,2.1877,0.279457514670904,22.6944,22.6944,22531.0,2.1877,0.279457514670904,0.475795,0.478053,0.652681,0.587981,0.548628,Q1 muy bajo,6,6,0,0,5,1,24.40910624687509,0.193548,0.0,0.048077,0.058824,0.421053,0.0,0.494943,0.561471,0.384997,0.239812,0.793491,0.494943,0.545554
4625006013,6,1439,1401,21.6274,21.2205,21.4732,20578.0,41,73.1707,2.439,3.904373269296021,3.6233046976275936,3.9461174993825225,0.1835732785266421,0.1735299595562834,0.1822446996665098,3.8246,0.1835732785266421,21.6274,21.6274,20578.0,3.8246,0.1835732785266421,0.447042,0.542947,0.764808,0.791755,0.636638,Q2 bajo,1,2,0,0,4,1,0.0,0.064516,0.0,0.038462,0.058824,0.0,0.0,0.225656,0.316993,0.345821,0.239812,0.0,0.225656,0.586479
4625006014,6,1600,1557,22.6076,22.6092,22.75,23254.0,39,53.8462,0.0,4.05434396312728,3.912687412955143,3.823948330644333,0.2326267555874222,0.2219718361724392,0.2269246298038679,3.9303,0.2326267555874222,22.6076,22.6076,23254.0,3.9303,0.2326267555874222,0.473456,0.454029,0.772048,0.687506,0.59676,Q1 muy bajo,2,5,0,0,15,0,3.415289500731132,0.16129,0.0,0.144231,0.0,0.058913,0.0,0.369248,0.516993,0.595748,0.0,0.364252,0.369248,0.578606
4625006015,6,2121,2082,21.95,22.4374,23.008,22227.0,44,47.7273,2.2727,4.115284647810943,3.219034618491392,3.4456076624434795,0.2115859096294835,0.2010880063936514,0.2103797910718454,3.5933,0.2115859096294835,21.95,21.95,22227.0,3.5933,0.2115859096294835,0.455735,0.488154,0.748964,0.732222,0.606269,Q1 muy bajo,2,3,0,0,8,0,4.184345489884079,0.096774,0.0,0.076923,0.0,0.072179,0.0,0.318938,0.4,0.472119,0.0,0.403635,0.318938,0.572536
4625006016,6,877,841,24.9703,24.71,25.0855,25478.0,14,64.2857,0.0,3.4043588401110525,3.660801934323181,4.056300562535773,0.1365418459107233,0.1286689713820499,0.134229562036221,3.7072,0.1365418459107233,24.9703,24.9703,25478.0,3.7072,0.1365418459107233,0.537126,0.38013,0.756766,0.891706,0.641432,Q2 bajo,1,2,0,0,0,0,0.0,0.064516,0.0,0.0,0.0,0.0,0.0,0.079248,0.316993,0.0,0.0,0.0,0.079248,0.523557
4625006017,6,1764,1746,25.6586,25.2703,23.9229,25211.0,12,100.0,0.0,3.6248209384708554,4.820140253872903,4.246002046263336,0.1863291558956173,0.1737994140690036,0.182419021530094,4.2303,0.1863291558956173,25.6586,25.6586,25211.0,4.2303,0.1863291558956173,0.555674,0.389001,0.792598,0.785898,0.630793,Q2 bajo,1,2,0,0,4,0,0.0,0.064516,0.0,0.038462,0.0,0.0,0.0,0.165704,0.316993,0.345821,0.0,0.0,0.165704,0.545267
4625006018,6,1028,1043,27.2291,27.5598,28.6965,31663.0,29,100.0,0.0,0.6998136191622099,0.923205927502908,1.527958819668463,0.3133000437282283,0.2975271856088851,0.3086515247940935,1.0503,0.3133000437282283,27.2291,27.2291,31663.0,1.0503,0.3133000437282283,0.597996,0.174614,0.57477,0.516059,0.46586,Q1 muy bajo,1,4,0,0,1,0,0.0,0.129032,0.0,0.009615,0.0,0.0,0.0,0.153331,0.464386,0.148937,0.0,0.0,0.153331,0.21288
4625006019,6,1027,1014,22.3866,22.9476,22.7848,24970.0,23,100.0,0.0,2.3838723004637763,3.146383155892396,3.905682563432882,0.1740928420510898,0.1642080167715716,0.1795837859953473,3.1453,0.1740928420510898,22.3866,22.3866,24970.0,3.1453,0.1740928420510898,0.467501,0.397009,0.718276,0.811902,0.598672,Q1 muy bajo,2,4,1,4,10,1,0.0,0.129032,1.0,0.096154,0.058824,0.0,0.0,0.304859,0.464386,0.515238,0.239812,0.0,0.304859,0.550545
4625006021,6,807,812,26.8473,27.4969,28.5006,26159.0,9,88.8889,0.0,3.475173548728209,4.407688437001801,3.617975068731304,0.1921789233540108,0.1805607059121537,0.1910584558872936,3.8336,0.1921789233540108,26.8473,26.8473,26159.0,3.8336,0.1921789233540108,0.587707,0.357501,0.765424,0.773466,0.621024,Q1 muy bajo,0,0,0,0,3,0,0.0,0.0,0.0,0.028846,0.0,0.0,0.0,0.074468,0.0,0.297874,0.0,0.0,0.074468,0.480822
4625006022,6,1038,967,26.7839,26.6272,25.3372,23448.0,12,100.0,0.0,4.339647331740887,4.516302739651047,3.917459075808352,0.1758080147051089,0.1557830720059339,0.1691619627403426,4.2578,0.1758080147051089,26.7839,26.7839,23448.0,4.2578,0.1758080147051089,0.585999,0.447583,0.794482,0.808257,0.65908,Q2 bajo,1,2,0,0,1,0,0.0,0.064516,0.0,0.009615,0.0,0.0,0.0,0.116483,0.316993,0.148937,0.0,0.0,0.116483,0.576882
4625006023,6,1222,1155,25.974,25.4772,25.9411,21133.0,10,70.0,0.0,4.048311755589023,3.5610449512653406,3.237497395927329,0.2593956756346708,0.2531486362105233,0.2586452321157435,3.6156,0.2593956756346708,25.974,25.974,21133.0,3.6156,0.2593956756346708,0.564174,0.524506,0.750491,0.630617,0.617447,Q1 muy bajo,2,6,0,0,1,0,7.687665490496369,0.193548,0.0,0.009615,0.0,0.132611,0.0,0.310167,0.561471,0.148937,0.0,0.530261,0.310167,0.59031
4625006024,6,1552,1559,23.8614,23.9034,23.9691,21337.0,32,71.875,0.0,3.69741983139316,3.606911647831784,3.2531983536640885,0.2575718668492909,0.2444556585154708,0.2542751066312978,3.5192,0.2575718668492909,23.8614,23.8614,21337.0,3.5192,0.2575718668492909,0.507244,0.517727,0.743888,0.634492,0.600838,Q1 muy bajo,8,12,2,2,5,1,1.367398583773314,0.387097,0.5,0.048077,0.058824,0.023587,0.0,0.394068,0.740088,0.384997,0.239812,0.211376,0.394068,0.598947
4625006026,6,1682,1629,23.7569,24.7299,25.7432,21583.0,14,14.2857,0.0,3.296374865771769,2.4520117858568224,2.7319742895624817,0.2445781954166429,0.2330229805733594,0.2496657141216297,2.8268,0.2445781954166429,23.7569,23.7569,21583.0,2.8268,0.2445781954166429,0.504428,0.509553,0.696459,0.662107,0.593137,Q1 muy bajo,2,10,0,0,7,0,1.7506781077159643,0.322581,0.0,0.067308,0.0,0.030199,0.0,0.34672,0.691886,0.446811,0.0,0.248181,0.34672,0.560298
4625006027,6,1281,1248,22.5962,23.0171,25.0585,20792.0,9,11.1111,0.0,3.711256145939309,2.664362312967713,2.7742238094306004,0.2225155958199086,0.2135200013756566,0.230205440405563,3.0499,0.2225155958199086,22.5962,22.5962,20792.0,3.0499,0.2225155958199086,0.473149,0.535837,0.711741,0.708994,0.60743,Q1 muy bajo,2,6,1,2,3,0,1.4652451931820776,0.193548,0.5,0.028846,0.0,0.025275,0.0,0.270164,0.561471,0.297874,0.0,0.22131,0.270164,0.550711
4625007001,7,1274,1215,23.1276,22.8296,24.0973,13889.0,45,80.0,2.2222,6.343625050295819,4.713405671410675,5.361528595002005,0.1255312388282882,0.1173596158289153,0.1260550001238502,5.4729,0.1255312388282882,23.1276,23.1276,13889.0,5.4729,0.1255312388282882,0.487469,0.76521,0.877715,0.915106,0.761375,Q5 muy alto,0,0,0,0,1,0,0.0,0.0,0.0,0.009615,0.0,0.0,0.0,0.037234,0.0,0.148937,0.0,0.0,0.037234,0.740048
4625007002,7,1965,1818,19.4169,18.8413,18.3715,12533.0,72,73.6111,4.1667,6.789501097199039,5.023868851035757,5.309592399095767,0.1152650241852989,0.1086468973336457,0.1170309758521854,5.7077,0.1152650241852989,19.4169,19.4169,12533.0,5.7077,0.1152650241852989,0.387474,0.810267,0.893799,0.936924,0.757116,Q5 muy alto,0,0,0,0,6,0,0.0,0.0,0.0,0.057692,0.0,0.0,0.0,0.10453,0.0,0.418119,0.0,0.0,0.10453,0.764904
4625007003,7,1440,1384,23.5549,23.8128,24.2361,16580.0,43,79.0698,2.3256,4.59042204555656,3.4466960395058104,3.127624089211224,0.3308618892742869,0.3030549829236909,0.3270106091618529,3.7216,0.3308618892742869,23.5549,23.5549,16580.0,3.7216,0.3308618892742869,0.498984,0.675793,0.757752,0.478736,0.602816,Q1 muy bajo,5,5,0,0,2,0,45.031831259998114,0.16129,0.0,0.019231,0.0,0.776792,0.0,0.423073,0.516993,0.23606,0.0,0.93924,0.423073,0.617205
4625007004,7,990,919,22.5245,21.9792,21.0101,10755.0,17,100.0,0.0,6.339705556472051,4.835617573193845,5.458300658146632,0.149872186638671,0.1395076777274471,0.1468201194055783,5.5445,0.149872186638671,22.5245,22.5245,10755.0,5.5445,0.149872186638671,0.471217,0.869347,0.88262,0.863376,0.77164,Q5 muy alto,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.058824,0.0,0.0,0.059953,0.0,0.0,0.239812,0.0,0.059953,0.77159
4625007005,7,1220,1126,16.5187,16.184,15.5738,13411.0,16,75.0,0.0,5.756032798807582,5.136043357576928,4.884609739653798,0.1755305489959048,0.167615699359675,0.1775559848971928,5.2589,0.1755305489959048,16.5187,16.5187,13411.0,5.2589,0.1755305489959048,0.309373,0.781093,0.863056,0.808847,0.690592,Q3 medio,0,0,0,0,3,0,29.241117693766515,0.0,0.0,0.028846,0.0,0.504405,0.0,0.283516,0.0,0.297874,0.0,0.836192,0.283516,0.721824
4625007006,7,1225,1162,19.4492,18.8758,19.102,11525.0,20,100.0,0.0,5.150909179833505,6.163248052046243,4.917019574613716,0.1107758823124213,0.1053561311027723,0.1093261785783104,5.4104,0.1107758823124213,19.4492,19.4492,11525.0,5.4104,0.1107758823124213,0.388344,0.843761,0.873434,0.946464,0.763001,Q5 muy alto,1,2,0,0,2,0,0.0,0.064516,0.0,0.019231,0.0,0.0,0.0,0.138263,0.316993,0.23606,0.0,0.0,0.138263,0.793229
4625007007,7,1201,1108,23.8267,23.8264,22.8976,14129.0,39,89.7436,0.0,5.156862965831683,7.296327107403976,5.705183532355328,0.1088370969889464,0.1006426331071578,0.1067444911436093,6.0528,0.1088370969889464,23.8267,23.8267,14129.0,6.0528,0.1088370969889464,0.506309,0.757235,0.917438,0.950584,0.782892,Q5 muy alto,0,0,0,0,3,0,0.0,0.0,0.0,0.028846,0.0,0.0,0.0,0.074468,0.0,0.297874,0.0,0.0,0.074468,0.801027
4625007008,7,831,763,24.6396,22.8464,23.586,15704.0,28,96.4286,0.0,4.250116772830164,5.890152490933146,4.423908964306308,0.1073976600879231,0.0990407094974531,0.1057231734001546,4.8547,0.1073976600879231,24.6396,24.6396,15704.0,4.8547,0.1073976600879231,0.528214,0.704901,0.835369,0.953643,0.755532,Q5 muy alto,2,4,0,0,8,0,0.0,0.129032,0.0,0.076923,0.0,0.0,0.0,0.234126,0.464386,0.472119,0.0,0.0,0.234126,0.825862
4625007009,7,1253,1120,22.3214,21.3435,21.3089,13338.0,20,95.0,0.0,4.6514679005040405,6.487131721272533,4.886172055379048,0.1173924550311069,0.1116029836651489,0.117934227862291,5.3416,0.1173924550311069,22.3214,22.3214,13338.0,5.3416,0.1173924550311069,0.465744,0.783519,0.868721,0.932402,0.762596,Q5 muy alto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72405
4625007010,7,2079,2000,20.75,20.8251,20.9716,12844.0,48,75.0,0.0,4.063262816003912,2.907492755141828,3.721349222178018,0.2824883764430057,0.2592672666560943,0.2745242625797335,3.564,0.2824883764430057,20.75,20.75,12844.0,3.564,0.2824883764430057,0.423398,0.799934,0.746957,0.58154,0.637957,Q2 bajo,5,7,0,0,2,0,28.014134340835614,0.225806,0.0,0.019231,0.0,0.48324,0.0,0.415523,0.6,0.23606,0.0,0.826033,0.415523,0.682986
4625007012,7,1117,1126,19.3606,18.9502,19.248,13568.0,14,85.7143,0.0,4.183289438105117,5.177101767828104,5.189003373078004,0.1602206691632246,0.1574751573486892,0.161402350204506,4.8498,0.1602206691632246,19.3606,19.3606,13568.0,4.8498,0.1602206691632246,0.385956,0.775876,0.835033,0.841384,0.709562,Q4 alto,1,2,1,3,1,0,0.0,0.064516,0.75,0.009615,0.0,0.0,0.0,0.116483,0.316993,0.148937,0.0,0.0,0.116483,0.676745
4625007013,7,1024,1009,19.1278,18.7251,20.0195,15127.0,23,78.2609,8.6957,3.88234953695752,5.457120232739591,5.021840333101409,0.1423450937710673,0.1430860230560464,0.1452110378495999,4.7871,0.1423450937710673,19.1278,19.1278,15127.0,4.7871,0.1423450937710673,0.379683,0.724074,0.830738,0.879373,0.703467,Q3 medio,0,0,0,0,1,0,0.0,0.0,0.0,0.009615,0.0,0.0,0.0,0.037234,0.0,0.148937,0.0,0.0,0.037234,0.625496
4625007014,7,1043,1011,22.5519,21.7765,22.2435,11441.0,14,92.8571,0.0,4.396556809131175,4.6221760803236105,4.894295485429787,0.1336659289030919,0.1241282343705452,0.1302459640752009,4.6377,0.1336659289030919,22.5519,22.5519,11441.0,4.6377,0.1336659289030919,0.471955,0.846553,0.820505,0.897818,0.759208,Q5 muy alto,0,0,0,0,1,0,0.0,0.0,0.0,0.009615,0.0,0.0,0.0,0.037234,0.0,0.148937,0.0,0.0,0.037234,0.735762
4625007015,7,1159,1136,16.9894,16.5217,15.8758,12563.0,8,75.0,12.5,5.331533695498261,4.229827505196102,4.556918976354583,0.1310380658501925,0.1251309397414109,0.1339031979521158,4.7061,0.1310380658501925,16.9894,16.9894,12563.0,4.7061,0.1310380658501925,0.322057,0.809271,0.82519,0.903403,0.71498,Q4 alto,0,0,0,0,1,0,0.0,0.0,0.0,0.009615,0.0,0.0,0.0,0.037234,0.0,0.148937,0.0,0.0,0.037234,0.648271
4625007016,7,2002,1882,25.3985,24.4421,23.3766,14429.0,38,65.7895,2.6316,5.274718205296221,5.61123862456695,5.097134200882191,0.1451709097757972,0.1325882613608849,0.1433366019054832,5.3277,0.1451709097757972,25.3985,25.3985,14429.0,5.3277,0.1451709097757972,0.548665,0.747267,0.867769,0.873367,0.759267,Q5 muy alto,1,1,0,0,1,0,0.0,0.032258,0.0,0.009615,0.0,0.0,0.0,0.087234,0.2,0.148937,0.0,0.0,0.087234,0.760606
4625007017,7,2096,2003,21.9171,21.3282,21.1355,14275.0,62,70.9677,6.4516,6.359388558164282,4.769420770118579,4.838742048547812,0.1396692352069633,0.1300228710380612,0.1335523238119719,5.3225,0.1396692352069633,21.9171,21.9171,14275.0,5.3225,0.1396692352069633,0.454849,0.752384,0.867413,0.88506,0.739926,Q5 muy alto,0,0,0,0,3,0,0.0,0.0,0.0,0.028846,0.0,0.0,0.0,0.074468,0.0,0.297874,0.0,0.0,0.074468,0.716032
4625007018,7,1291,1210,25.0413,24.24,23.6251,13985.0,45,82.2222,0.0,6.513893778127131,5.5643650939318325,5.752469005924525,0.1517400006049266,0.137189353140899,0.1455270361146911,5.9436,0.1517400006049266,25.0413,25.0413,13985.0,5.9436,0.1517400006049266,0.539039,0.76202,0.909958,0.859407,0.767606,Q5 muy alto,1,1,0,0,1,0,1.951182592454102,0.032258,0.0,0.009615,0.0,0.033658,0.0,0.153594,0.2,0.148937,0.0,0.265438,0.153594,0.80992
4625007019,7,1648,1612,20.7196,19.883,19.9029,15566.0,91,90.1099,0.0,5.152352877056182,5.571628532687865,4.934785186169512,0.1724702135926594,0.1639534291335009,0.1745776837022842,5.2196,0.1724702135926594,20.7196,20.7196,15566.0,5.2196,0.1724702135926594,0.422579,0.709487,0.860364,0.815351,0.701945,Q3 medio,0,0,1,3,5,0,0.2525650509645246,0.0,0.75,0.048077,0.0,0.004357,0.0,0.110058,0.0,0.384997,0.0,0.055234,0.110058,0.6585
